              time_d	                  pH	         Olivine_mol	       Magnesite_mol	        Siderite_mol	      CHalcedony_mol	         Fe(OH)3_mol	        Mg_molkgx1e5	        Fe_molkgx1e5	        Si_molkgx1e5	         C_molkgx1e5	      HCO3_molkgx1e5	    MgHCO3_molkgx1e5	    FeHCO3_molkgx1e5	       CO3_molkgx1e5	     CO2aq_molkgx1e5	
  1.363000000000e+03	  8.420305456500e+00	  1.019008462864e-03	  3.355496471292e-02	  3.802744423493e-03	  1.871192022708e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901180e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.364000000000e+03	  8.420305456500e+00	  1.015230544676e-03	  3.356176496566e-02	  3.803500007135e-03	  1.871569814527e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916896678e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.365000000000e+03	  8.420305456500e+00	  1.011462022293e-03	  3.356854830595e-02	  3.804253711613e-03	  1.871946666765e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916894794e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802417e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.366000000000e+03	  8.420305456500e+00	  1.007702883842e-03	  3.357531475516e-02	  3.805005539295e-03	  1.872322580611e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902976e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.367000000000e+03	  8.420305456500e+00	  1.003953117451e-03	  3.358206433466e-02	  3.805755492580e-03	  1.872697557250e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916896679e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.368000000000e+03	  8.420305456500e+00	  1.000212711248e-03	  3.358879706583e-02	  3.806503573816e-03	  1.873071597870e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900601e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.369000000000e+03	  8.420305456500e+00	  9.964816533616e-04	  3.359551297003e-02	  3.807249785392e-03	  1.873444703659e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902311e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.370000000000e+03	  8.420305456500e+00	  9.927599319206e-04	  3.360221206862e-02	  3.807994129680e-03	  1.873816875803e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902443e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.371000000000e+03	  8.420305456500e+00	  9.890475350547e-04	  3.360889438298e-02	  3.808736609054e-03	  1.874188115489e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901669e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.372000000000e+03	  8.420305456500e+00	  9.853444508937e-04	  3.361555993447e-02	  3.809477225893e-03	  1.874558423905e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916895128e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.373000000000e+03	  8.420305456500e+00	  9.816506675679e-04	  3.362220874445e-02	  3.810215982547e-03	  1.874927802238e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916905771e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.374000000000e+03	  8.420305456500e+00	  9.779661732080e-04	  3.362884083430e-02	  3.810952881431e-03	  1.875296251674e-02	  0.000000000000e+00	  6.828355352977e+01	  1.453916894215e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802417e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.375000000000e+03	  8.420305456499e+00	  9.742909559455e-04	  3.363545622537e-02	  3.811687924866e-03	  1.875663773400e-02	  0.000000000000e+00	  6.828355352989e+01	  1.453916911843e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802424e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.376000000000e+03	  8.420305456499e+00	  9.706250039118e-04	  3.364205493903e-02	  3.812421115269e-03	  1.876030368604e-02	  0.000000000000e+00	  6.828355352991e+01	  1.453916915045e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363513e+02	  8.310893802425e-01	  1.025915854981e-02	  1.910650113030e+00	  1.019961177004e+00	
  1.377000000000e+03	  8.420305456500e+00	  9.669683052391e-04	  3.364863699665e-02	  3.813152455016e-03	  1.876396038471e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902767e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.378000000000e+03	  8.420305456500e+00	  9.633208480600e-04	  3.365520241957e-02	  3.813881946459e-03	  1.876760784189e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916895910e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.379000000000e+03	  8.420305456500e+00	  9.596826205075e-04	  3.366175122916e-02	  3.814609591963e-03	  1.877124606944e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902316e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.380000000000e+03	  8.420305456500e+00	  9.560536107151e-04	  3.366828344679e-02	  3.815335393923e-03	  1.877487507923e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900541e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.381000000000e+03	  8.420305456500e+00	  9.524338068166e-04	  3.367479909381e-02	  3.816059354696e-03	  1.877849488313e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907377e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.382000000000e+03	  8.420305456500e+00	  9.488231969464e-04	  3.368129819157e-02	  3.816781476676e-03	  1.878210549300e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901626e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.383000000000e+03	  8.420305456500e+00	  9.452217692394e-04	  3.368778076144e-02	  3.817501762216e-03	  1.878570692071e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916903173e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.384000000000e+03	  8.420305456500e+00	  9.416295118308e-04	  3.369424682478e-02	  3.818220213699e-03	  1.878929917812e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901647e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.385000000000e+03	  8.420305456500e+00	  9.380464128564e-04	  3.370069640293e-02	  3.818936833493e-03	  1.879288227709e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916901944e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.386000000000e+03	  8.420305456500e+00	  9.344724604522e-04	  3.370712951726e-02	  3.819651623975e-03	  1.879645622950e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900761e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.387000000000e+03	  8.420305456500e+00	  9.309076427549e-04	  3.371354618912e-02	  3.820364587512e-03	  1.880002104719e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916903152e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.388000000000e+03	  8.420305456500e+00	  9.273519479016e-04	  3.371994643985e-02	  3.821075726483e-03	  1.880357674205e-02	  0.000000000000e+00	  6.828355352984e+01	  1.453916903652e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.389000000000e+03	  8.420305456500e+00	  9.238053640298e-04	  3.372633029082e-02	  3.821785043261e-03	  1.880712332592e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916899232e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.390000000000e+03	  8.420305456499e+00	  9.202678792775e-04	  3.373269776338e-02	  3.822492540199e-03	  1.881066081067e-02	  0.000000000000e+00	  6.828355352989e+01	  1.453916911901e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802424e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.391000000000e+03	  8.420305456500e+00	  9.167394817831e-04	  3.373904887887e-02	  3.823198219707e-03	  1.881418920816e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902833e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.392000000000e+03	  8.420305456500e+00	  9.132201596855e-04	  3.374538365864e-02	  3.823902084127e-03	  1.881770853026e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902813e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.393000000000e+03	  8.420305456500e+00	  9.097099011240e-04	  3.375170212405e-02	  3.824604135841e-03	  1.882121878882e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900325e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.394000000000e+03	  8.420305456500e+00	  9.062086942386e-04	  3.375800429645e-02	  3.825304377221e-03	  1.882471999571e-02	  0.000000000000e+00	  6.828355352980e+01	  1.453916898326e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.395000000000e+03	  8.420305456500e+00	  9.027165271693e-04	  3.376429019717e-02	  3.826002810633e-03	  1.882821216278e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900245e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.396000000000e+03	  8.420305456500e+00	  8.992333880570e-04	  3.377055984757e-02	  3.826699438457e-03	  1.883169530189e-02	  0.000000000000e+00	  6.828355352980e+01	  1.453916897923e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.397000000000e+03	  8.420305456500e+00	  8.957592650428e-04	  3.377681326900e-02	  3.827394263058e-03	  1.883516942490e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900071e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.398000000000e+03	  8.420305456500e+00	  8.922941462683e-04	  3.378305048279e-02	  3.828087286810e-03	  1.883863454368e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916903281e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.399000000000e+03	  8.420305456500e+00	  8.888380198757e-04	  3.378927151030e-02	  3.828778512091e-03	  1.884209067007e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900508e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.400000000000e+03	  8.420305456500e+00	  8.853908740074e-04	  3.379547637286e-02	  3.829467941267e-03	  1.884553781594e-02	  0.000000000000e+00	  6.828355352980e+01	  1.453916898065e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.401000000000e+03	  8.420305456500e+00	  8.819526968066e-04	  3.380166509182e-02	  3.830155576704e-03	  1.884897599314e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901321e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.402000000000e+03	  8.420305456500e+00	  8.785234764166e-04	  3.380783768853e-02	  3.830841420781e-03	  1.885240521353e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902549e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.403000000000e+03	  8.420305456500e+00	  8.751032009815e-04	  3.381399418431e-02	  3.831525475876e-03	  1.885582548897e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916894278e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802417e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.404000000000e+03	  8.420305456500e+00	  8.716918586456e-04	  3.382013460051e-02	  3.832207744331e-03	  1.885923683130e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916906126e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.405000000000e+03	  8.420305456500e+00	  8.682894375538e-04	  3.382625895848e-02	  3.832888228555e-03	  1.886263925239e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900484e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.406000000000e+03	  8.420305456500e+00	  8.648959258513e-04	  3.383236727954e-02	  3.833566930900e-03	  1.886603276410e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916896708e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.407000000000e+03	  8.420305456500e+00	  8.615113116841e-04	  3.383845958504e-02	  3.834243853729e-03	  1.886941737826e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900697e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.408000000000e+03	  8.420305456500e+00	  8.581355831983e-04	  3.384453589632e-02	  3.834918999430e-03	  1.887279310675e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916896646e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.409000000000e+03	  8.420305456500e+00	  8.547687285407e-04	  3.385059623470e-02	  3.835592370350e-03	  1.887615996141e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916908378e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.410000000000e+03	  8.420305456500e+00	  8.514107358584e-04	  3.385664062153e-02	  3.836263968888e-03	  1.887951795409e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907407e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.411000000000e+03	  8.420305456500e+00	  8.480615932991e-04	  3.386266907814e-02	  3.836933797410e-03	  1.888286709665e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916897033e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.412000000000e+03	  8.420305456500e+00	  8.447212890109e-04	  3.386868162586e-02	  3.837601858258e-03	  1.888620740094e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916906518e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.413000000000e+03	  8.420305456500e+00	  8.413898111424e-04	  3.387467828602e-02	  3.838268153832e-03	  1.888953887881e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916905679e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.414000000000e+03	  8.420305456500e+00	  8.380671478427e-04	  3.388065907996e-02	  3.838932686491e-03	  1.889286154210e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907452e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.415000000000e+03	  8.420305456500e+00	  8.347532872613e-04	  3.388662402901e-02	  3.839595458607e-03	  1.889617540269e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907699e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.416000000000e+03	  8.420305456500e+00	  8.314482175481e-04	  3.389257315449e-02	  3.840256472549e-03	  1.889948047240e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916908510e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.417000000000e+03	  8.420305456500e+00	  8.281519268536e-04	  3.389850647774e-02	  3.840915730699e-03	  1.890277676309e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916896960e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.418000000000e+03	  8.420305456500e+00	  8.248644033288e-04	  3.390442402008e-02	  3.841573235406e-03	  1.890606428662e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916895324e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
